quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,log_fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,pax_city1,pax_city2
0,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",14057,10821,95,5,2358,88,5.62729732026801,4,0.3849,259.99,4,0.3849,259.99,7241882,11151169
0,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",14057,11278,95,15,2358,212,5.6957503029589365,2,0.7763,296.3,5,0.0314,106.42,7241882,11553850
0,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",14057,12264,95,33,2358,72,5.7352488414523215,10,0.6988,324.81,2,0.1025,244.71,7241882,10266324
0,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",14057,13796,95,61,569,429,5.0271645960474665,11,0.6054,150.15,11,0.6054,150.15,7241882,5506232
0,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",14057,14771,95,92,569,817,5.062658322163408,2,0.7388,149.31,2,0.7388,149.31,7241882,20411420
0,34057,32457,"Portland, OR","San Francisco, CA (Metropolitan Area)",14057,14831,95,93,569,553,5.030111070596912,2,0.7643,150.12,2,0.7643,150.12,7241882,5590137
0,34057,33195,"Portland, OR","Tampa, FL (Metropolitan Area)",14057,15304,95,103,2497,211,5.594785726280435,4,0.3106,297.48,10,0.2307,253.55,7241882,10539459
0,34100,30466,"Philadelphia, PA","Phoenix, AZ",14100,14107,97,72,2075,817,5.726489377191272,1,0.913,312.45,5,0.0237,90.96,12421168,21852586
0,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",14100,13796,97,61,2521,30,5.505372185512662,11,0.5741,282.28,5,0.1074,103.08,12421168,5506232
0,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",14100,14771,97,92,2521,561,5.694573535570891,1,0.6681,297.48,1,0.6681,297.48,12421168,20411420
0,34100,32457,"Philadelphia, PA","San Francisco, CA (Metropolitan Area)",14100,14831,97,93,2521,41,5.693328016752342,1,0.5095,306.54,11,0.2044,229.41,12421168,5590137
0,34100,33195,"Philadelphia, PA","Tampa, FL (Metropolitan Area)",14100,15304,97,103,920,1578,5.136092511453205,1,0.5893,199.54,5,0.2006,102.98,12421168,10539459
0,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,13796,101,61,421,215,4.995250892052509,11,0.9954,147.49,11,0.9954,147.49,1499987,5506232
0,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14771,101,92,421,583,5.27346099054917,10,0.5056,208.67,2,0.4755,181.52,1499987,20411420
0,34262,32457,"Palm Springs, CA","San Francisco, CA (Metropolitan Area)",14262,14831,101,93,421,73,5.208119098629888,2,0.9486,182.01,11,0.0348,175.88,1499987,5590137
0,34321,30852,"Portland, ME","Washington, DC (Metropolitan Area)",14321,10821,103,5,493,102,4.879082894353873,11,0.9913,131.08,11,0.9913,131.08,982834,11151169
0,34321,30852,"Portland, ME","Washington, DC (Metropolitan Area)",14321,11278,103,15,493,135,5.167411096700238,1,0.9554,175.7,10,0.019,126.11,982834,11553850
0,34321,30852,"Portland, ME","Washington, DC (Metropolitan Area)",14321,12264,103,33,493,31,5.179702735211794,10,0.9642,178.3,4,0.0143,122.75,982834,10266324
0,34321,33195,"Portland, ME","Tampa, FL (Metropolitan Area)",14321,15304,103,103,1277,184,5.162383089307204,5,0.3715,112.08,5,0.3715,112.08,982834,10539459
0,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,10800,104,4,751,56,4.606469341719711,12,0.8723,76.57,12,0.8723,76.57,513659,3054729
0,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12892,104,44,751,131,5.34981813941044,2,0.5076,214.49,10,0.3761,187.72,513659,32326616
0,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,12954,104,47,751,1,5.236441962829949,4,0.8571,199.83,1,0.1429,117.0,513659,1600987
0,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,13891,104,64,751,14,5.397121435606617,4,0.3798,227.36,10,0.1783,201.14,513659,2840758
0,34489,32575,"Bend/Redmond, OR","Los Angeles, CA (Metropolitan Area)",14489,14908,104,96,751,39,5.436425768665666,2,0.3914,234.18,4,0.32,221.99,513659,5536313
0,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,10821,105,5,255,204,5.033505108187003,11,0.9298,150.79,11,0.9298,150.79,5849665,11151169
0,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,11278,105,15,255,288,5.028147719180887,1,0.6271,157.97,4,0.3698,143.02,5849665,11553850
0,34492,30852,"Raleigh/Durham, NC","Washington, DC (Metropolitan Area)",14492,12264,105,33,255,80,5.18772094520601,10,0.9791,178.94,10,0.9791,178.94,5849665,10266324
0,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,13796,105,61,2400,29,5.433722003554239,11,0.7576,216.28,11,0.7576,216.28,5849665,5506232
0,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14771,105,92,2400,343,5.747895049274522,10,0.591,325.17,1,0.1321,308.62,5849665,20411420
0,34492,32457,"Raleigh/Durham, NC","San Francisco, CA (Metropolitan Area)",14492,14831,105,93,2400,58,5.671155971829107,11,0.3612,224.55,11,0.3612,224.55,5849665,5590137
0,34492,33195,"Raleigh/Durham, NC","Tampa, FL (Metropolitan Area)",14492,15304,105,103,587,644,4.96807567967746,4,0.4556,159.38,11,0.2818,122.43,5849665,10539459
0,34524,33195,"Richmond, VA","Tampa, FL (Metropolitan Area)",14524,14112,106,73,731,13,4.436514819957951,6,1.0,84.48,6,1.0,84.48,2042834,1221120
0,34524,33195,"Richmond, VA","Tampa, FL (Metropolitan Area)",14524,15304,106,103,731,240,4.968145242475304,7,0.3175,105.45,7,0.3175,105.45,2042834,10539459
0,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",14570,13796,107,61,192,44,4.860432367183761,11,1.0,129.08,11,1.0,129.08,2132856,5506232
0,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",14570,14771,107,92,192,103,5.3471075307174685,10,1.0,210.0,10,1.0,210.0,2132856,20411420
0,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",14570,14831,107,93,192,65,4.827513417131532,11,0.9983,124.87,11,0.9983,124.87,2132856,5590137
0,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",14576,10821,108,5,296,56,4.90163854572049,11,0.9842,133.82,11,0.9842,133.82,1156276,11151169
0,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",14576,11278,108,15,296,83,5.02486687634298,1,0.9342,151.8,1,0.9342,151.8,1156276,11553850
0,34576,30852,"Rochester, NY","Washington, DC (Metropolitan Area)",14576,12264,108,33,296,33,5.066763547873856,10,0.9866,158.1,10,0.9866,158.1,1156276,10266324
0,34576,33195,"Rochester, NY","Tampa, FL (Metropolitan Area)",14576,15304,108,103,1079,263,5.135798437050261,11,0.3062,195.45,5,0.2822,102.6,1156276,10539459
0,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,10821,117,5,1865,395,5.670742620578,4,0.5132,306.25,11,0.4274,266.94,12383843,11151169
0,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,11278,117,15,1865,387,5.845079470118333,4,0.6877,383.85,5,0.0807,123.5,12383843,11553850
0,34614,30852,"Salt Lake City, UT","Washington, DC (Metropolitan Area)",14869,12264,117,33,1865,241,5.8054361283827,4,0.7002,333.75,4,0.7002,333.75,12383843,10266324
0,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",14869,13796,117,61,599,580,5.0001808361923965,11,0.5124,143.75,11,0.5124,143.75,12383843,5506232
0,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",14869,14771,117,92,599,752,5.209267549714526,4,0.6319,181.64,2,0.1009,147.28,12383843,20411420
0,34614,32457,"Salt Lake City, UT","San Francisco, CA (Metropolitan Area)",14869,14831,117,93,599,403,5.138383328631711,4,0.6978,183.64,11,0.2958,139.29,12383843,5590137
0,34614,33195,"Salt Lake City, UT","Tampa, FL (Metropolitan Area)",14869,15304,117,103,1888,421,5.70877001616724,4,0.6718,316.68,11,0.1284,257.13,12383843,10539459
0,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,10821,112,5,549,188,5.009434573519736,11,0.8124,147.18,6,0.0791,93.96,1726444,11151169
0,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,11278,112,15,549,122,5.30061472559672,1,0.8091,202.44,4,0.1598,196.19,1726444,11553850
0,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",14685,12264,112,33,549,79,5.2962652624219055,10,0.8615,198.62,10,0.8615,198.62,1726444,10266324
0,34986,30852,"Sarasota/Bradenton, FL","Washington, DC (Metropolitan Area)",14986,10821,120,5,880,306,5.225208894727398,11,0.8775,192.32,6,0.073,92.06,1911999,11151169
0,34986,30852,"Sarasota/Bradenton, FL","Washington, DC (Metropolitan Area)",14986,11278,120,15,880,243,5.134974568351863,11,0.4892,129.79,11,0.4892,129.79,1911999,11553850
0,34986,30852,"Sarasota/Bradenton, FL","Washington, DC (Metropolitan Area)",14986,12264,120,33,880,112,5.2602519857412435,10,0.7631,208.87,6,0.0932,95.54,1911999,10266324
0,35096,30852,"Syracuse, NY","Washington, DC (Metropolitan Area)",15096,10821,123,5,298,48,4.777104649895559,11,0.9954,118.48,11,0.9954,118.48,1244921,11151169
0,35096,30852,"Syracuse, NY","Washington, DC (Metropolitan Area)",15096,11278,123,15,298,87,5.093136515607999,1,0.9413,162.45,1,0.9413,162.45,1244921,11553850
0,35096,30852,"Syracuse, NY","Washington, DC (Metropolitan Area)",15096,12264,123,33,298,40,5.02256386496153,10,0.9944,151.96,10,0.9944,151.96,1244921,10266324
0,35096,33195,"Syracuse, NY","Tampa, FL (Metropolitan Area)",15096,14112,123,73,1111,126,4.786240960880393,6,1.0,119.85,6,1.0,119.85,1244921,1221120
0,35096,33195,"Syracuse, NY","Tampa, FL (Metropolitan Area)",15096,15304,123,103,1111,218,5.135445433575395,5,0.4643,107.69,5,0.4643,107.69,1244921,10539459
0,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,11618,126,22,684,57,5.219220045189334,6,0.4105,88.86,6,0.4105,88.86,1216383,21774690
0,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12197,126,30,684,4,5.559373082932107,1,0.7222,253.85,1,0.7222,253.85,1216383,916700
0,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12391,126,38,684,2,5.421861552639491,1,1.0,226.3,1,1.0,226.3,1216383,611749
0,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12478,126,42,684,11,5.642722341351737,1,0.81,264.02,1,0.81,264.02,1216383,27154885
0,35412,31703,"Knoxville, TN","New York City, NY (Metropolitan Area)",15412,12953,126,46,684,114,5.408247425920233,4,0.8687,225.71,1,0.107,202.34,1216383,14367463
0,35412,32467,"Knoxville, TN","Miami, FL (Metropolitan Area)",15412,11697,126,24,724,217,4.911035928873501,6,0.7449,95.77,6,0.7449,95.77,1216383,15370165
0,35412,32467,"Knoxville, TN","Miami, FL (Metropolitan Area)",15412,13303,126,56,724,89,5.568955004390559,1,0.7587,242.08,1,0.7587,242.08,1216383,23949892
0,35412,33195,"Knoxville, TN","Tampa, FL (Metropolitan Area)",15412,14112,126,73,550,141,4.443004135397701,6,1.0,85.03,6,1.0,85.03,1216383,1221120
0,35412,33195,"Knoxville, TN","Tampa, FL (Metropolitan Area)",15412,15304,126,103,550,53,5.49671730397133,1,0.4873,223.92,1,0.4873,223.92,1216383,10539459
1,30135,33195,"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",10135,14112,0,73,970,244,4.588329168792065,6,1.0,98.33,6,1.0,98.33,419772,1221120
1,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",10158,13303,3,56,998,87,4.655673168161198,8,0.9925,104.32,8,0.9925,104.32,459272,23949892
1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11259,33,14,602,240,5.0121008862578655,11,1.0,150.22,11,1.0,150.22,1080060,7819129
1,30135,33195,"Allentown/Bethlehem/Easton, PA","Tampa, FL (Metropolitan Area)",10135,15304,0,103,970,17,5.7909382856591805,1,0.6078,299.12,1,0.6078,299.12,419772,10539459
1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11259,1,14,580,260,5.311233591814583,11,1.0,202.6,11,1.0,202.6,2317836,7819129
1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",10140,11298,1,17,580,270,5.367516883349041,1,0.9821,213.56,1,0.9821,213.56,2317836,35345138
1,30140,30466,"Albuquerque, NM","Phoenix, AZ",10140,14107,1,72,328,591,5.16318469255654,11,0.6603,173.64,11,0.6603,173.64,2317836,21852586
1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,10821,1,5,1670,147,5.7840713058850035,11,0.5883,315.98,11,0.5883,315.98,2317836,11151169
1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,11278,1,15,1670,223,5.94680708156356,1,0.3936,375.58,11,0.3822,360.97,2317836,11553850
1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",10140,12264,1,33,1670,78,6.049992855547051,10,0.3173,557.74,11,0.2408,303.68,2317836,10266324
1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13232,1,52,1121,133,5.621993799223193,11,0.9917,276.18,11,0.9917,276.18,2317836,9650281
1,30140,30977,"Albuquerque, NM","Chicago, IL",10140,13930,1,65,1121,213,5.7690082595739085,1,0.5044,317.99,11,0.1128,253.45,2317836,33120474
1,30140,31453,"Albuquerque, NM","Houston, TX",10140,12191,1,29,759,194,5.382566598992937,11,0.9756,216.69,11,0.9756,216.69,2317836,6462948
1,30140,31453,"Albuquerque, NM","Houston, TX",10140,12266,1,34,759,165,5.532400857900581,10,0.8547,251.71,11,0.066,234.96,2317836,19814052
1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,11618,1,22,1861,80,5.992364142350818,1,0.4499,333.2,1,0.4499,333.2,2317836,21774690
1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",11109,11298,33,17,602,235,5.341328962141284,1,0.9719,206.6,1,0.9719,206.6,1080060,35345138
1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12197,1,30,1861,6,6.019687506051722,4,0.7636,404.35,4,0.7636,404.35,2317836,916700
1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12391,1,38,1861,1,6.125339630664009,11,0.6,393.0,11,0.6,393.0,2317836,611749
1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12478,1,42,1861,241,5.5203803342420015,3,0.8728,236.13,3,0.8728,236.13,2317836,27154885
1,30140,31703,"Albuquerque, NM","New York City, NY (Metropolitan Area)",10140,12953,1,46,1861,137,5.799759099003686,1,0.4715,314.46,11,0.302,293.05,2317836,14367463
1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,13796,1,61,896,245,5.378929143040424,11,0.9731,214.69,11,0.9731,214.69,2317836,5506232
1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14771,1,92,896,217,5.521140866651321,10,0.6841,247.59,11,0.1765,221.43,2317836,20411420
1,30189,30466,"Colorado Springs, CO","Phoenix, AZ",11109,14107,33,72,551,476,4.891551412706824,11,0.7506,141.98,5,0.2173,82.58,1080060,21852586
1,30194,31295,"Dallas/Fort Worth, TX","Detroit, MI",11298,11433,39,19,986,1255,5.605360792478438,4,0.4836,285.12,1,0.4259,270.81,35345138,13751197
1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",10140,14831,1,93,896,79,5.490589254195159,11,0.7748,229.16,11,0.7748,229.16,2317836,5590137
1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11259,11423,35,18,624,14,5.431010908273501,11,1.0,228.38,11,1.0,228.38,7819129,1368130
1,30194,31423,"Dallas/Fort Worth, TX","Des Moines, IA",11298,11423,39,18,624,227,5.621631991628523,1,0.8818,284.15,10,0.0746,218.68,35345138,1368130
1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12191,35,29,247,815,5.1931790484247315,11,0.9965,180.19,11,0.9965,180.19,7819129,6462948
1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,10800,1,4,677,124,5.230038525794742,11,0.9342,183.08,11,0.9342,183.08,2317836,3054729
1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11259,12266,35,34,247,220,4.9154451070925065,11,1.0,136.38,11,1.0,136.38,7819129,19814052
1,30194,31453,"Dallas/Fort Worth, TX","Houston, TX",11298,12191,39,29,247,196,5.061835250794646,1,0.9714,158.59,1,0.9714,158.59,35345138,6462948
1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12892,1,44,677,651,5.214337752752762,4,0.354,189.54,11,0.3475,169.3,2317836,32326616
1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,12954,1,47,677,18,5.246023571826902,11,0.7381,177.05,11,0.7381,177.05,2317836,1600987
1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,13891,1,64,677,61,5.494007497747535,11,0.6781,225.51,11,0.6781,225.51,2317836,2840758
1,30140,32575,"Albuquerque, NM","Los Angeles, CA (Metropolitan Area)",10140,14908,1,96,677,78,5.462729502798423,11,0.6213,225.9,11,0.6213,225.9,2317836,5536313
1,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,11618,2,22,218,52,5.268991537166208,10,0.9894,192.44,10,0.9894,192.44,140621,21774690
1,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12197,2,30,218,37,5.174340186728325,3,1.0,176.68,3,1.0,176.68,140621,916700
1,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12478,2,42,218,97,5.195232038464711,3,0.6399,188.11,4,0.3477,163.45,140621,27154885
1,30154,31703,"Nantucket, MA","New York City, NY (Metropolitan Area)",10154,12953,2,46,218,47,5.129366028692253,4,0.9329,162.57,4,0.9329,162.57,140621,14367463
1,30158,32467,"Atlantic City, NJ","Miami, FL (Metropolitan Area)",10158,11697,3,24,998,341,4.651290121601645,8,1.0,104.72,8,1.0,104.72,459272,15370165
1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,10800,33,4,833,37,5.284877454181334,11,0.8309,185.05,11,0.8309,185.05,1080060,3054729
1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12892,33,44,833,125,5.527959754602076,10,0.6482,273.69,11,0.2674,180.1,1080060,32326616
1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,12954,33,47,833,27,5.0323967858777685,11,0.8642,139.23,11,0.8642,139.23,1080060,1600987
1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,13891,33,64,833,42,5.315911674948988,11,0.7395,182.77,11,0.7395,182.77,1080060,2840758
1,30189,32575,"Colorado Springs, CO","Los Angeles, CA (Metropolitan Area)",11109,14908,33,96,833,55,5.413831162760377,11,0.6806,183.57,11,0.6806,183.57,1080060,5536313
1,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",11259,14122,35,74,1067,66,5.520099992222905,11,0.9153,240.2,11,0.9153,240.2,7819129,3918968
1,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",11298,14122,39,74,1067,540,5.748915164763541,1,0.929,312.01,1,0.929,312.01,35345138,3918968
1,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11259,11292,35,16,651,1190,5.166042327238218,11,0.9994,175.23,11,0.9994,175.23,7819129,33773832
1,30194,30325,"Dallas/Fort Worth, TX","Denver, CO",11298,11292,39,16,651,2023,5.229984991171212,1,0.4743,218.05,5,0.2597,103.82,35345138,33773832
1,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",11259,15376,35,105,824,21,5.6067942210065205,11,0.9947,272.03,11,0.9947,272.03,7819129,1699305
1,30194,30436,"Dallas/Fort Worth, TX","Tucson, AZ",11298,15376,39,105,824,249,5.7223752200135145,1,0.9739,305.86,1,0.9739,305.86,35345138,1699305
1,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11259,14107,35,72,879,1064,5.448718167215562,11,0.9991,232.41,11,0.9991,232.41,7819129,21852586
1,30194,30466,"Dallas/Fort Worth, TX","Phoenix, AZ",11298,14107,39,72,879,1485,5.580069390969016,1,0.7284,313.35,5,0.1494,112.98,35345138,21852586
1,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11259,10529,35,0,1471,24,5.798183150077685,11,0.7738,324.54,11,0.7738,324.54,7819129,2844713
1,30194,30529,"Dallas/Fort Worth, TX","Hartford, CT",11298,10529,39,0,1471,272,5.830796844208857,1,0.8211,345.34,4,0.1123,326.01,35345138,2844713
1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11259,14747,35,91,1670,284,5.715579284535712,2,0.705,299.89,2,0.705,299.89,7819129,22157862
1,30194,30559,"Dallas/Fort Worth, TX","Seattle, WA",11298,14747,39,91,1670,1515,5.815949771526949,1,0.4797,354.13,2,0.4185,324.69,35345138,22157862
1,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11259,11540,35,21,562,454,5.25243048377556,11,0.9995,191.04,11,0.9995,191.04,7819129,1931067
1,30194,30615,"Dallas/Fort Worth, TX","El Paso, TX",11298,11540,39,21,562,325,5.44401816071959,1,0.9899,230.9,1,0.9899,230.9,35345138,1931067
1,30194,30693,"Dallas/Fort Worth, TX","Nashville, TN",11259,10693,35,1,631,752,5.376111393988056,11,0.9959,215.87,11,0.9959,215.87,7819129,9829062
